tournament_id;name;date;meta;format;players;organizer_id;is_online;has_decklists;swiss_rounds;phases;standings_rows;pairings_rows;depth;scraped_at
6a67097952c24ac2da64d606;SEASAC League Challenge #4 (SEASON 4) [50 CODES];2026-07-29T11:30:00.000Z;TEF-PBL;STANDARD;100;2623;True;True;7;2;100;266;voll;2026-09-08T11:24:27Z
6a628c3252c24ac2da64a05e;Pitch Black Tourney - Last Prize Series #10;2026-07-28T23:35:00.000Z;TEF-PBL;STANDARD;220;2227;True;True;7;1;220;520;voll;2026-09-08T11:24:28Z
6a6728ae52c24ac2da64d669;👑 CrownOfSpain 👑 #3 (10€ paypal);2026-07-28T18:00:00.000Z;TEF-PBL;STANDARD;128;2698;True;True;7;1;128;303;voll;2026-09-08T11:24:30Z
6a5e2eee52c24ac2da647317;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-28T17:00:00.000Z;TEF-PBL;STANDARD;102;2603;True;True;7;2;102;260;voll;2026-09-08T11:24:31Z
6a63d849937230b102d436f7;Team Corna Weekly July #6;2026-07-28T16:00:00.000Z;TEF-PBL;STANDARD;108;2583;True;True;7;2;108;279;voll;2026-09-08T11:24:33Z
6a670957937230b102d46707;SEASAC League Challenge #3 (SEASON 4) [50 CODES];2026-07-28T11:30:00.000Z;TEF-PBL;STANDARD;104;2623;True;True;7;2;104;269;voll;2026-09-08T11:24:34Z
6a5a50f9937230b102d3da09;CHALLENGE OF DOOM! THAT'S ALOT OF CATS!;2026-07-28T03:35:00.000Z;TEF-PBL;STANDARD;128;349;True;True;7;1;128;279;voll;2026-09-08T11:24:36Z
6a672281937230b102d46759;Pumpkaweekly;2026-07-27T18:00:00.000Z;TEF-PBL;STANDARD;108;36;True;True;7;1;108;249;voll;2026-09-08T11:24:37Z
6a5fa0c5937230b102d40ede;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-27T16:10:00.000Z;TEF-PBL;STANDARD;246;35;True;True;8;3;246;686;voll;2026-09-08T11:24:38Z
6a64f9a4937230b102d44a8a;SEASAC League Challenge #2 (SEASON 4) [50 CODES];2026-07-27T11:30:00.000Z;TEF-PBL;STANDARD;131;2623;True;True;7;2;131;347;voll;2026-09-08T11:24:40Z
6a5ed9bb937230b102d40ab3;Rare Candy Club Showdown #34 (PITCH BLACK LEGAL);2026-07-27T00:00:00.000Z;TEF-PBL;STANDARD;202;2518;True;True;8;2;202;574;voll;2026-09-08T11:24:41Z
6a563d13232a1a55ee10c311;Turn Zero Rising! #5 (100 Codes);2026-07-26T22:00:00.000Z;TEF-PBL;STANDARD;137;1371;True;True;6;3;137;374;voll;2026-09-08T11:24:43Z
6a649972937230b102d4422e;Monster Collectibles After Hours #14;2026-07-26T17:00:00.000Z;TEF-PBL;STANDARD;134;2610;True;True;7;1;134;330;voll;2026-09-08T11:24:44Z
6a6456a4937230b102d4405f;SEASAC League Challenge #1 (SEASON 4) [50 CODES];2026-07-26T11:30:00.000Z;TEF-PBL;STANDARD;126;2623;True;True;7;2;126;342;voll;2026-09-08T11:24:46Z
6a4aeae265724db9ded3da7f;Redacted Chaos 2nd Chance #6 (50 Codes);2026-07-25T23:45:00.000Z;TEF-PBL;STANDARD;111;222;True;True;7;2;111;279;voll;2026-09-08T11:24:47Z
6a4aea4965724db9ded3da7a;Redacted Chaos #8 (100 Codes);2026-07-25T22:05:00.000Z;TEF-PBL;STANDARD;168;222;True;True;7;4;168;448;voll;2026-09-08T11:24:49Z
6a4578d8c87cd9ff0a314b60;($340+ PRIZE POOL) BOUNTY HUNTERS COOKOFF;2026-07-25T18:00:00.000Z;TEF-PBL;STANDARD;193;2315;True;True;8;1;193;512;voll;2026-09-08T11:24:50Z
6a5a5032937230b102d3da04;TOURNAMENT OF DOOM! Have you heard...;2026-07-25T02:35:00.000Z;TEF-PBL;STANDARD;504;349;True;True;9;2;504;1274;voll;2026-09-08T11:24:52Z
6a60c53152c24ac2da648d96;ASRcristiano # 176 - 60 codes prize pool!;2026-07-24T19:00:00.000Z;TEF-PBL;STANDARD;105;1778;True;True;8;3;105;268;voll;2026-09-08T11:24:53Z
6a5e2d9f937230b102d401a6;⚡ Surge's TCG Vault Winner Takes All TCG Live #16;2026-07-24T18:00:00.000Z;TEF-PBL;STANDARD;115;2603;True;True;5;2;115;189;voll;2026-09-08T11:24:55Z
6a5baf52937230b102d3eb53;Team Corna Weekly July #5;2026-07-24T16:00:00.000Z;TEF-PBL;STANDARD;111;2583;True;True;7;2;111;281;voll;2026-09-08T11:24:56Z
6a5f729b52c24ac2da6480ec;SEASAC World Championships Qualifiers | $15 PRIZE;2026-07-24T11:30:00.000Z;TEF-PBL;STANDARD;133;2623;True;True;8;2;133;382;voll;2026-09-08T11:24:57Z
6a5e4d3752c24ac2da647443;💥​Plantel Battle #28 PITCH 💥​100 CODES ✔️​ TOP 8;2026-07-23T23:00:00.000Z;TEF-PBL;STANDARD;121;1727;True;True;7;2;121;295;voll;2026-09-08T11:26:59Z
6a5e2d63937230b102d401a2;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-23T18:59:00.000Z;TEF-PBL;STANDARD;104;2603;True;True;7;2;104;238;voll;2026-09-08T11:29:01Z
6a5a671b52c24ac2da644850;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-23T16:10:00.000Z;TEF-PBL;STANDARD;229;35;True;True;8;3;229;677;voll;2026-09-08T11:29:16Z
6a58f606cc68177ec6c56a6c;REFINE Summer Series Session 4: Pitchin' Black;2026-07-22T23:30:00.000Z;TEF-PBL;STANDARD;108;2568;True;True;7;1;108;248;voll;2026-09-08T11:29:18Z
6a5e2d30937230b102d401a0;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-22T17:00:00.000Z;TEF-PBL;STANDARD;156;2603;True;True;8;2;156;405;voll;2026-09-08T11:29:20Z
6a5bb770937230b102d3ec7d;SEASAC League Challenge #24 (SEASON 3) [50 CODES];2026-07-22T11:30:00.000Z;TEF-PBL;STANDARD;103;2623;True;True;7;2;103;279;voll;2026-09-08T11:29:21Z
6a5e8d4b937230b102d40671;Pitch Black Legal - Last Prize Series #9;2026-07-21T23:35:00.000Z;TEF-PBL;STANDARD;177;2227;True;True;7;1;177;413;voll;2026-09-08T11:29:23Z
6a4e22cd063cb29d318e68d8;👑 CrownOfSpain 👑 #2;2026-07-21T18:00:00.000Z;TEF-PBL;STANDARD;118;2698;True;True;7;1;118;288;voll;2026-09-08T11:29:24Z
6a5baefb52c24ac2da645a63;Team Corna Weekly July #4;2026-07-21T16:00:00.000Z;TEF-PBL;STANDARD;141;2583;True;True;8;2;141;370;voll;2026-09-08T11:29:26Z
6a5b9ac952c24ac2da645851;SEASAC League Challenge #23 (SEASON 3) [50 CODES];2026-07-21T11:30:00.000Z;TEF-PBL;STANDARD;114;2623;True;True;7;2;114;315;voll;2026-09-08T11:29:27Z
6a5e8dd6937230b102d40677;🏛💫 Card Temple Weekly Battles #68;2026-07-21T02:00:00.000Z;TEF-PBL;STANDARD;117;2152;True;True;6;1;117;268;voll;2026-09-08T11:29:29Z
6a543fe6c0a6bab82fbbcca8;Sunny's Weekly #266 Live from The Abyss!;2026-07-20T22:05:00.000Z;TEF-PBL;STANDARD;210;145;True;True;7;1;210;485;voll;2026-09-08T11:29:31Z
6a5d1549937230b102d3fa6f;Pumpkaweekly;2026-07-20T18:00:00.000Z;TEF-PBL;STANDARD;133;36;True;True;7;1;133;319;voll;2026-09-08T11:29:32Z
6a56672b6355385f44dd4a4d;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-20T16:10:00.000Z;TEF-PBL;STANDARD;224;35;True;True;8;3;224;644;voll;2026-09-08T11:29:34Z
6a5b9aa7937230b102d3e961;SEASAC League Challenge #22 (SEASON 3) [50 CODES];2026-07-20T11:30:00.000Z;TEF-PBL;STANDARD;104;2623;True;True;7;2;104;264;voll;2026-09-08T11:29:35Z
6a5938d8cc68177ec6c56e10;Rare Candy Club Showdown #33 (PITCH BLACK LEGAL);2026-07-20T00:00:00.000Z;TEF-PBL;STANDARD;267;2518;True;True;8;2;267;744;voll;2026-09-08T11:29:36Z
6a5b622f937230b102d3e577;Monster Collectibles After Hours #13;2026-07-19T17:00:00.000Z;TEF-PBL;STANDARD;120;2610;True;True;6;1;120;260;voll;2026-09-08T11:29:38Z
6a4ae98265724db9ded3da75;Redacted Chaos #7 (100 Codes);2026-07-18T22:05:00.000Z;TEF-PBL;STANDARD;145;222;True;True;7;3;145;407;voll;2026-09-08T11:29:39Z
6a4d528d063cb29d318e6182;TOURNAMENT OF DOOM! IS THAT THE.....;2026-07-18T02:35:00.000Z;TEF-PBL;STANDARD;416;349;True;True;9;2;416;1053;voll;2026-09-08T11:29:41Z
6a578f76232a1a55ee10cd84;ASRcristiano # 172 - Pitch Black legal!;2026-07-16T19:00:00.000Z;TEF-CRI;STANDARD;136;1778;;;0;0;136;0;archetypen;2026-09-08T11:39:43Z
6a511572063cb29d318e8c3f;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-16T16:10:00.000Z;TEF-CRI;STANDARD;104;35;;;0;0;104;0;archetypen;2026-09-08T11:39:44Z
6a53a6d63614df026848d798;LAST PRIZE SERIES #8 - CHAOS RISING;2026-07-14T23:35:00.000Z;TEF-CRI;STANDARD;151;2227;;;0;0;151;0;archetypen;2026-09-08T11:39:45Z
6a4c0d3d063cb29d318e5153;Sunny's Weekly #265 Summer of Luvdisc;2026-07-13T22:05:00.000Z;TEF-CRI;STANDARD;143;145;;;0;0;143;0;archetypen;2026-09-08T11:39:46Z
6a4d2cd565724db9ded3f5e3;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-13T16:10:00.000Z;TEF-CRI;STANDARD;149;35;;;0;0;149;0;archetypen;2026-09-08T11:39:47Z
6a4f5042063cb29d318e783e;SEASAC League Challenge #17 (SEASON 3) [50 CODES];2026-07-13T11:30:00.000Z;TEF-CRI;STANDARD;104;2623;;;0;0;104;0;archetypen;2026-09-08T11:39:47Z
6a4eac9f65724db9ded40814;Rare Candy Club Showdown #32 (50 CODES);2026-07-13T00:00:00.000Z;TEF-CRI;STANDARD;233;2518;;;0;0;233;0;archetypen;2026-09-08T11:39:48Z
6a4ae8c365724db9ded3da6d;A Very Redacted Birthday! (200 Codes);2026-07-11T22:05:00.000Z;TEF-CRI;STANDARD;104;222;;;0;0;104;0;archetypen;2026-09-08T11:39:49Z
6a400627c87cd9ff0a3113bf;TOURNAMENT OF DOOM! LAST WEEK OF CHAOS!;2026-07-11T02:35:00.000Z;TEF-CRI;STANDARD;365;349;;;0;0;365;0;archetypen;2026-09-08T11:39:50Z
6a47f19765724db9ded3b627;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-09T16:10:00.000Z;TEF-CRI;STANDARD;148;35;;;0;0;148;0;archetypen;2026-09-08T11:39:51Z
6a4d1d71063cb29d318e5e4f;SEASAC League Challenge #15 (SEASON 3) [50 CODES];2026-07-09T11:30:00.000Z;TEF-CRI;STANDARD;117;2623;;;0;0;117;0;archetypen;2026-09-08T11:39:52Z
6a3eb961c87cd9ff0a310222;REFINE Summer Series Session 2;2026-07-08T23:30:00.000Z;TEF-CRI;STANDARD;115;2568;;;0;0;115;0;archetypen;2026-09-08T11:39:52Z
6a4c32a965724db9ded3eb6f;HIdeout TCG Thx for 500+ members PTCGL $45 cash;2026-07-08T21:15:00.000Z;TEF-CRI;STANDARD;179;2705;;;0;0;179;0;archetypen;2026-09-08T11:39:53Z
6a4c3df0063cb29d318e5594;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-08T17:00:00.000Z;TEF-CRI;STANDARD;103;2603;;;0;0;103;0;archetypen;2026-09-08T11:39:54Z
6a46b80e83fd320299bd68e9;LAST PRIZE SERIES #7 - CHAOS RISING;2026-07-07T23:35:00.000Z;TEF-CRI;STANDARD;151;2227;;;0;0;151;0;archetypen;2026-09-08T11:39:55Z
6a4c3dc765724db9ded3ec3d;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-07T20:00:00.000Z;TEF-CRI;STANDARD;100;2603;;;0;0;100;0;archetypen;2026-09-08T11:39:56Z
6a2be310e334c3c9befd4622;👑 CrownOfSpain 👑 (10€ paypal);2026-07-07T18:00:00.000Z;TEF-CRI;STANDARD;157;2698;;;0;0;157;0;archetypen;2026-09-08T11:39:56Z
6a284d862d97f3b0c26124ea;CHALLENGE OF DOOM! BURGERS OR HOTDOGS?;2026-07-07T03:35:00.000Z;TEF-CRI;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:39:57Z
6a431ad383fd320299bd46b4;Sunny's Weekly #264 Down the Slowpoke Well;2026-07-06T22:05:00.000Z;TEF-CRI;STANDARD;145;145;;;0;0;145;0;archetypen;2026-09-08T11:39:58Z
6a44081f83fd320299bd5014;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-06T16:10:00.000Z;TEF-CRI;STANDARD;184;35;;;0;0;184;0;archetypen;2026-09-08T11:39:59Z
6a4856e465724db9ded3bc7e;Rare Candy Club Showdown #31 (50 CODES);2026-07-06T00:00:00.000Z;TEF-CRI;STANDARD;213;2518;;;0;0;213;0;archetypen;2026-09-08T11:40:00Z
6a43de5cc87cd9ff0a313932;Redacted Chaos AMERICA 250! (250 Codes);2026-07-04T22:05:00.000Z;TEF-CRI;STANDARD;142;222;;;0;0;142;0;archetypen;2026-09-08T11:40:01Z
6a284d04e334c3c9befd25e2;TOURNAMENT OF DOOM! WAIT, WUT?;2026-07-04T02:35:00.000Z;TEF-CRI;STANDARD;346;349;;;0;0;346;0;archetypen;2026-09-08T11:40:02Z
6a45bed1c87cd9ff0a314f10;💥​Plantel Battle #27 CHAOS 💥​100 CODES ✔️​ TOP 8;2026-07-02T23:00:00.000Z;TEF-CRI;STANDARD;123;1727;;;0;0;123;0;archetypen;2026-09-08T11:40:02Z
6a3eb6de83fd320299bd0dfc;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-07-02T16:10:00.000Z;TEF-CRI;STANDARD;164;35;;;0;0;164;0;archetypen;2026-09-08T11:40:03Z
6a3f5d3e83fd320299bd18de;SEASAC League Challenge #10 (SEASON 3) [50 CODES];2026-07-02T11:30:00.000Z;TEF-CRI;STANDARD;102;2623;;;0;0;102;0;archetypen;2026-09-08T11:40:04Z
6a238bf047f3797bf6bad37d;REFINE Summer Series Session 1;2026-07-01T23:30:00.000Z;TEF-CRI;STANDARD;128;2568;;;0;0;128;0;archetypen;2026-09-08T11:40:05Z
6a2a2ad82d97f3b0c2613980;Hideout TCG MID-WEEK Meta Clash 50 codes;2026-07-01T21:15:00.000Z;TEF-CRI;STANDARD;109;2705;;;0;0;109;0;archetypen;2026-09-08T11:40:06Z
6a42564583fd320299bd3d12;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-07-01T17:00:00.000Z;TEF-CRI;STANDARD;114;2603;;;0;0;114;0;archetypen;2026-09-08T11:40:07Z
6a427cb383fd320299bd3ed1;LAST PRIZE SERIES #6 - CHAOS RISING;2026-06-30T23:35:00.000Z;TEF-CRI;STANDARD;116;2227;;;0;0;116;0;archetypen;2026-09-08T11:40:08Z
6a3e9f8d83fd320299bd0c18;SEASAC League Challenge #8 (SEASON 3) [50 CODES];2026-06-30T11:30:00.000Z;TEF-CRI;STANDARD;107;2623;;;0;0;107;0;archetypen;2026-09-08T11:40:08Z
6a42ef9d83fd320299bd444f;🏛💫 Card Temple Weekly Battles #65;2026-06-30T02:00:00.000Z;TEF-CRI;STANDARD;102;2152;;;0;0;102;0;archetypen;2026-09-08T11:40:09Z
6a39ac0083fd320299bce1d9;Sunny's Weekly #263 A Grand Empire!;2026-06-29T22:05:00.000Z;TEF-CRI;STANDARD;156;145;;;0;0;156;0;archetypen;2026-09-08T11:40:10Z
6a3869c7ceacae7d6441c1d9;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-06-29T20:00:00.000Z;TEF-CRI;STANDARD;124;2603;;;0;0;124;0;archetypen;2026-09-08T11:40:11Z
6a3aa95283fd320299bce9ba;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-29T16:10:00.000Z;TEF-CRI;STANDARD;162;35;;;0;0;162;0;archetypen;2026-09-08T11:40:12Z
6a03e4e413f957d6d4b4720f;RCC 1000 MEMBERS | $100 USD PRIZE | NO ENTRY FEE;2026-06-29T00:00:00.000Z;TEF-CRI;STANDARD;382;2518;;;0;0;382;0;archetypen;2026-09-08T11:40:13Z
6a31d0cae334c3c9befd817e;Redacted Chaos #4 (100 Codes);2026-06-27T22:05:00.000Z;TEF-CRI;STANDARD;114;222;;;0;0;114;0;archetypen;2026-09-08T11:40:13Z
6a284cb42d97f3b0c26124e7;TOURNAMENT OF DOOM! BUGS! BUGS! BUGS!;2026-06-27T02:35:00.000Z;TEF-CRI;STANDARD;376;349;;;0;0;376;0;archetypen;2026-09-08T11:40:14Z
6a35668cceacae7d64419aa0;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-25T16:10:00.000Z;TEF-CRI;STANDARD;142;35;;;0;0;142;0;archetypen;2026-09-08T11:40:15Z
6a3869d3af50e12308407ffe;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-06-24T17:00:00.000Z;TEF-CRI;STANDARD;104;2603;;;0;0;104;0;archetypen;2026-09-08T11:40:16Z
6a348858e334c3c9befd9b30;LastPrize Series (100 Codes Prize Pool);2026-06-23T23:35:00.000Z;TEF-CRI;STANDARD;155;2227;;;0;0;155;0;archetypen;2026-09-08T11:40:17Z
6a3869d7af50e12308407fff;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-06-23T17:00:00.000Z;TEF-CRI;STANDARD;107;2603;;;0;0;107;0;archetypen;2026-09-08T11:40:18Z
6a36158daf50e12308405e02;SEASAC League Challenge #2 (SEASON 3) [50 CODES];2026-06-23T11:30:00.000Z;TEF-CRI;STANDARD;100;2623;;;0;0;100;0;archetypen;2026-09-08T11:40:18Z
6a284d382d97f3b0c26124e8;CHALLENGE OF DOOM! I THINK I'M NOT SO TIRED NOW!;2026-06-23T03:35:00.000Z;TEF-CRI;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:40:19Z
6a3068072d97f3b0c2617872;Sunny's Weekly #262 Pizza Pizza!;2026-06-22T22:05:00.000Z;TEF-CRI;STANDARD;130;145;;;0;0;130;0;archetypen;2026-09-08T11:40:20Z
6a316326e334c3c9befd7f8b;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-22T16:10:00.000Z;TEF-CRI;STANDARD;127;35;;;0;0;127;0;archetypen;2026-09-08T11:40:21Z
6a380828ceacae7d6441bda1;SEASAC League Cup #1 (SEASON 3) [150 CODES];2026-06-22T11:30:00.000Z;TEF-CRI;STANDARD;103;2623;;;0;0;103;0;archetypen;2026-09-08T11:40:22Z
6a35ed32ceacae7d6441a2e1;Rare Candy Club Showdown #30 (50 CODES);2026-06-22T00:00:00.000Z;TEF-CRI;STANDARD;119;2518;;;0;0;119;0;archetypen;2026-09-08T11:40:22Z
6a29ca7f2d97f3b0c2613476;Turn Zero Rising! #3 (100 Codes);2026-06-21T22:00:00.000Z;TEF-CRI;STANDARD;105;1371;;;0;0;105;0;archetypen;2026-09-08T11:40:23Z
6a2f0446e334c3c9befd6dc5;Monster Collectibles: After Hours #10;2026-06-21T17:00:00.000Z;TEF-CRI;STANDARD;105;2610;;;0;0;105;0;archetypen;2026-09-08T11:40:24Z
6a284c5e2d97f3b0c26124e6;TOURNAMENT OF DOOM! IS NOT GOING AWAY!;2026-06-20T02:35:00.000Z;TEF-CRI;STANDARD;302;349;;;0;0;302;0;archetypen;2026-09-08T11:40:25Z
6a0b676d13f957d6d4b4aed0;⚡ Surge's TCG Vault Winner Takes All TCG Live #12;2026-06-19T18:00:00.000Z;TEF-CRI;STANDARD;102;2603;;;0;0;102;0;archetypen;2026-09-08T11:40:26Z
6a2eca29e334c3c9befd6934;SEASAC World Championships Qualifiers | $50 PRIZE;2026-06-19T11:30:00.000Z;TEF-CRI;STANDARD;129;2623;;;0;0;129;0;archetypen;2026-09-08T11:40:27Z
6a2c30502d97f3b0c2614c64;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-18T16:10:00.000Z;TEF-CRI;STANDARD;151;35;;;0;0;151;0;archetypen;2026-09-08T11:40:27Z
6a28d75ce334c3c9befd2cd9;After NAIC LAST PRIZE SERIES;2026-06-16T23:35:00.000Z;TEF-CRI;STANDARD;206;2227;;;0;0;206;0;archetypen;2026-09-08T11:40:28Z
6a3054592d97f3b0c26177c9;🏛💫 Card Temple Weekly Battles #63;2026-06-16T02:00:00.000Z;TEF-CRI;STANDARD;108;2152;;;0;0;108;0;archetypen;2026-09-08T11:40:29Z
6a271ec756b11a587a94c62a;Sunny's Weekly #261 Sunny's Twitch Anniversary;2026-06-15T22:05:00.000Z;TEF-CRI;STANDARD;136;145;;;0;0;136;0;archetypen;2026-09-08T11:40:30Z
6a27213f47f3797bf6baf54d;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-15T16:10:00.000Z;TEF-CRI;STANDARD;162;35;;;0;0;162;0;archetypen;2026-09-08T11:40:31Z
6a272b2856b11a587a94c6c3;Rare Candy Club Showdown #29 (50 CODES);2026-06-15T00:00:00.000Z;TEF-CRI;STANDARD;141;2518;;;0;0;141;0;archetypen;2026-09-08T11:40:32Z
6a2cae432d97f3b0c2615295;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-06-13T17:15:00.000Z;TEF-CRI;STANDARD;104;2603;;;0;0;104;0;archetypen;2026-09-08T11:40:32Z
6a19c0ff56b11a587a942cd3;TOURNAMENT OF DOOM! BACK TO STAYING UP ALL NIGHT!;2026-06-13T02:35:00.000Z;TEF-CRI;STANDARD;266;349;;;0;0;266;0;archetypen;2026-09-08T11:40:33Z
6a26df6747f3797bf6baf1e7;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-11T16:10:00.000Z;TEF-CRI;STANDARD;135;35;;;0;0;135;0;archetypen;2026-09-08T11:40:34Z
6a1fa4b756b11a587a947287;PRE NAIC LAST PRIZE SERIES;2026-06-09T23:35:00.000Z;TEF-CRI;STANDARD;143;2227;;;0;0;143;0;archetypen;2026-09-08T11:40:35Z
6a22eb7747f3797bf6bac764;SEASAC League Challenge #17 [50 CODES];2026-06-09T11:30:00.000Z;TEF-CRI;STANDARD;100;2623;;;0;0;100;0;archetypen;2026-09-08T11:40:36Z
6a26d71a56b11a587a94c21b;🏛💫 Card Temple Weekly Battles #62;2026-06-09T02:00:00.000Z;TEF-CRI;STANDARD;139;2152;;;0;0;139;0;archetypen;2026-09-08T11:40:37Z
6a1de09847f3797bf6ba93c0;Sunny's Weekly #260 Poké Voodoo;2026-06-08T22:05:00.000Z;TEF-CRI;STANDARD;181;145;;;0;0;181;0;archetypen;2026-09-08T11:40:37Z
6a256e4747f3797bf6bae558;Pumpkaweekly;2026-06-08T18:00:00.000Z;TEF-CRI;STANDARD;123;36;;;0;0;123;0;archetypen;2026-09-08T11:40:38Z
6a1f23b847f3797bf6baa1a4;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-08T16:10:00.000Z;TEF-CRI;STANDARD;168;35;;;0;0;168;0;archetypen;2026-09-08T11:40:39Z
6a23a40447f3797bf6bad463;SEASAC Regional #1 [200 CODES];2026-06-08T11:30:00.000Z;TEF-CRI;STANDARD;112;2623;;;0;0;112;0;archetypen;2026-09-08T11:40:40Z
6a233b3f47f3797bf6bacdb5;Rare Candy Club Showdown #27 (50 CODES);2026-06-08T00:00:00.000Z;TEF-CRI;STANDARD;105;2518;;;0;0;105;0;archetypen;2026-09-08T11:40:41Z
6a0c8905dfbdf089cbbdd5e8;Turn Zero Rising! #2 (100 Codes);2026-06-07T22:00:00.000Z;TEF-CRI;STANDARD;176;1371;;;0;0;176;0;archetypen;2026-09-08T11:40:41Z
69cada2ad478313a15a37972;CHAMPIONSHIP OF DOOM! IX;2026-06-06T15:00:00.000Z;TEF-CRI;STANDARD;450;349;;;0;0;450;0;archetypen;2026-09-08T11:40:42Z
6a1e390347f3797bf6ba9953;Hideout TCG ptcgl cash tournament $10.00 (chaos✓);2026-06-05T22:45:00.000Z;TEF-CRI;STANDARD;102;2705;;;0;0;102;0;archetypen;2026-09-08T11:40:43Z
69fdf82e2b59cd9b66b26f70;⚡Surge's TCG Vault Winner Takes All - TCG Live #10;2026-06-05T18:00:00.000Z;TEF-CRI;STANDARD;102;2603;;;0;0;102;0;archetypen;2026-09-08T11:40:44Z
6a1661c08c163b8097998337;Chaos Rising LAST PRIZE SERIES Season 3;2026-06-02T23:35:00.000Z;TEF-CRI;STANDARD;170;2227;;;0;0;170;0;archetypen;2026-09-08T11:44:23Z
6a1eaac047f3797bf6ba9d10;⚡ Surge's TCG Vault Winner Takes All - 50 Codes;2026-06-02T17:00:00.000Z;TEF-CRI;STANDARD;134;2603;;;0;0;134;0;archetypen;2026-09-08T11:44:24Z
6a19c09b47f3797bf6ba6859;CHALLENGE OF DOOM! Eh, why not?;2026-06-02T03:35:00.000Z;TEF-CRI;STANDARD;128;349;;;0;0;128;0;archetypen;2026-09-08T11:44:25Z
6a149cd28c163b809799739d;Sunny's Weekly #259 5 Years of Sunny's Weekly!;2026-06-01T22:05:00.000Z;TEF-CRI;STANDARD;168;145;;;0;0;168;0;archetypen;2026-09-08T11:44:26Z
6a15d93e8c163b8097997d76;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-06-01T16:10:00.000Z;TEF-CRI;STANDARD;170;35;;;0;0;170;0;archetypen;2026-09-08T11:44:27Z
6a17753a0f6c1f08998626af;Rare Candy Club Showdown #26 (CHAOS RISING LEGAL);2026-06-01T00:00:00.000Z;TEF-CRI;STANDARD;181;2518;;;0;0;181;0;archetypen;2026-09-08T11:44:28Z
6a1358470f6c1f089986042b;Monster Collectibles After Hours #7;2026-05-31T17:00:00.000Z;TEF-CRI;STANDARD;129;2610;;;0;0;129;0;archetypen;2026-09-08T11:44:28Z
6a18254a8c163b8097998d06;SEASAC League Cup #1 [200 CODES];2026-05-30T11:30:00.000Z;TEF-CRI;STANDARD;100;2623;;;0;0;100;0;archetypen;2026-09-08T11:44:29Z
69f4c3264f71d664893e8efe;TOURNAMENT OF DOOM! SOON! SOON! SOON!;2026-05-30T02:35:00.000Z;TEF-CRI;STANDARD;289;349;;;0;0;289;0;archetypen;2026-09-08T11:44:30Z
69fdf8222b59cd9b66b26f6e;⚡ Surge's TCG Vault Winner Takes All - TCG Live #9;2026-05-29T18:05:00.000Z;TEF-CRI;STANDARD;108;2603;;;0;0;108;0;archetypen;2026-09-08T11:44:31Z
6a15f7da8c163b8097997eb4;💥​Plantel Battle #24 CHAOS 💥​100 CODES ✔️​ TOP 8;2026-05-28T23:00:00.000Z;TEF-CRI;STANDARD;107;1727;;;0;0;107;0;archetypen;2026-09-08T11:44:32Z
6a183bec0f6c1f0899862992;ASRcristiano # 162 - Road to Turin Special;2026-05-28T19:00:00.000Z;TEF-CRI;STANDARD;117;1778;;;0;0;117;0;archetypen;2026-09-08T11:44:33Z
6a0f9b31dfbdf089cbbdec47;🏆Moujii's Dojo🏆 (Late Registration Available!);2026-05-28T16:15:00.000Z;TEF-CRI;STANDARD;186;35;;;0;0;186;0;archetypen;2026-09-08T11:44:33Z
6a09ede013f957d6d4b4a556;Chaos Rising LAST PRIZE SERIES Season 3;2026-05-26T23:35:00.000Z;TEF-CRI;STANDARD;216;2227;;;0;0;216;0;archetypen;2026-09-08T11:44:34Z
697253489c739a2ff7bf5585;Turtwig Den Revival Series Challenge 35;2026-05-26T16:05:00.000Z;TEF-CRI;STANDARD;101;196;;;0;0;101;0;archetypen;2026-09-08T11:44:35Z
